"number","title","pageid","namespace","length","touched"
"544","Busy_beaver","67911","","47636","20210224172034"
"545","Ron_Rivest","68057","","12048","20210302102056"
"546","Workstation","68181","","25311","20210206144230"
"547","Peter_Shor","68338","","11147","20210207175037"
"548","IEEE_802.8","69117","","502","20190315123929"
"549","Cryptogram","69794","","5697","20210102022419"
"550","Shannon–Hartley_theorem","71085","","20807","20210126163240"
"551","John_Backus","71331","","16865","20210228021921"
"552","IBM_3720","71611","","1070","20210303152835"
"553","Unicity_distance","71630","","6710","20181214072127"
"554","Password_Authentication_Protocol","71663","","2912","20201108052204"
"555","Image","71925","","7217","20210301142235"
"556","BlackBerry","71996","","106133","20210305180123"
"557","Programmable_logic_device","73215","","16926","20210201114825"
"558","EPROM","73333","","17024","20210215215204"
"559","Feature_creep","73528","","11104","20210207021338"
"560","Binary_space_partitioning","73613","","22459","20210304210244"
"561","Binary_symmetric_channel","74361","","22758","20210127214322"
"562","J._Presper_Eckert","74685","","12580","20210302175326"
"563","Expansion_card","75022","","19869","20210220221215"
"564","Local_bus","75031","","1668","20210131194052"
"565","Abstract_syntax","75624","","2342","20200822223956"
"566","ASN.1","75625","","30730","20210305230828"
"567","Jeff_Rulifson","77222","","12770","20200919195122"
"568","Butler_Lampson","77249","","11158","20201229012154"
"569","Whirlwind_I","78027","","27428","20210221104311"
"570","Ivan_Sutherland","78122","","23109","20210304182536"
"571","Sketchpad","78126","","9554","20210301145935"
"572","TX-2","78129","","3818","20210301145733"
"573","HyperTalk","78136","","26877","20210129170858"
"574","High-Level_Data_Link_Control","78261","","40924","20210222070848"
"575","Sequenced_Packet_Exchange","78368","","1639","20190925194558"
"576","Proxy_server","78768","","42087","20210305181828"
"577","Maple_(software)","79099","","24940","20201228113629"
"578","Diff","79673","","34851","20210218152917"
"579","Droid_(Star_Wars)","80579","","44866","20210226053052"
"580","Artificial_cardiac_pacemaker","80732","","65788","20210227043035"
"581","Planar_(computer_graphics)","80814","","5788","20201227121604"
"582","Packed_pixel","80860","","1867","20201124001048"
"583","Pulse-width_modulation","81242","","27112","20210129093051"
"584","Blender_(software)","81926","","93133","20210306204210"
"585","Metacharacter","81959","","5646","20210104053333"
"586","Structure_and_Interpretation_of_Computer_Programs","82368","","6613","20210303143954"
"587","Fabian_Pascal","82873","","5196","20201213101252"
"588","Disk_image","82921","","18479","20210226154229"
"589","FLOPS","82930","","50592","20210226083238"
"590","Abstract-Type_and_Scheme-Definition_Language","85040","","1061","20201222230822"
"591","Penet_remailer","85765","","14685","20210210010823"
"592","Pseudonymous_remailer","85767","","5023","20201216153751"
"593","Journal_of_Cryptology","87045","","1469","20200509234255"
"594","Cryptology_ePrint_Archive","87047","","792","20191023070516"
"595","Krypton_(programming_language)","87224","","1064","20201228042726"
"596","Web_(programming_system)","87394","","2076","20210217153202"
"597","ISCSI","87409","","27167","20210228010531"
"598","Syllable_Desktop","88066","","3940","20210127065920"
"599","Dual-ported_RAM","88206","","857","20180531092939"
"600","AppleScript","88392","","58668","20201218151309"
"601","Information_visualization","89587","","12088","20210217162608"
"602","Software_engineer","90471","","25373","20210217214655"
"603","NAPLPS","90675","","12677","20200411213943"
"604","Andrey_Kolmogorov","91161","","25384","20210301003411"
"605","System_analysis","91182","","8370","20210216142610"
"606","Computer_and_network_surveillance","91256","","41429","20210226162347"
"607","A_New_Kind_of_Science","93070","","42328","20210212195953"
"608","Distributed_Component_Object_Model","93492","","6258","20210213053221"
"609","COM_(hardware_interface)","93495","","3742","20210219165411"
"610","Robin_Milner","93547","","10904","20210120221949"
"611","Edgar_F._Codd","93548","","13313","20210228141835"
"612","COWSEL","94451","","2061","20200818162505"
"613","L4_microkernel_family","95763","","36476","20210210111143"
"614","Gerald_Jay_Sussman","96431","","14363","20210228022733"
"615","Small-C","98145","","5809","20210114081324"
"616","Tree_automaton","98748","","24791","20210220210346"
"617","Spanning_Tree_Protocol","98761","","43933","20210303153416"
"618","Natural-language_understanding","98778","","16803","20201218193736"
"619","FreeDOS","99207","","24440","20210217131600"
"620","Richard_Hamming","99326","","29040","20210303012007"
"621","Advanced_Encryption_Standard_process","99431","","8173","20201227195201"
"622","Algorithmics","99861","","1185","20201118135435"
"623","AVR_microcontrollers","100290","","55536","20210217063808"
"624","System_on_a_chip","100563","","46569","20210208164649"
"625","Parallel_port","100616","","35212","20210305010207"
"626","Jef_Raskin","100623","","28392","20210306020041"
"627","Inverter_(logic_gate)","100625","","5944","20210121121424"
"628","Controllability","100638","","22342","20201227203754"
"629","List_of_people_in_systems_and_control","100643","","42672","20200914192627"
"630","Pearson_hashing","101219","","6904","20200906032321"
"631","Shotgun_debugging","101415","","2130","20210127225925"
"632","SuperH","102225","","17756","20210117115932"
"633","Deadlock","105181","","20359","20210304204404"
"634","Whittaker–Shannon_interpolation_formula","105499","","5924","20210103010808"
"635","Poem_code","106162","","8332","20200825175738"
"636","Videotex","112882","","42863","20201109022656"
"637","Intrusion_detection_system","113021","","43406","20210306134912"
"638","ABSET","114276","","402","20150908175030"
"639","Dynamic_programming","125297","","64697","20210122065751"
"640","NuBus","125332","","8160","20200831054353"
"641","Extranet","131823","","3616","20201210134415"
"642","Memory_hierarchy","137146","","10542","20210124022021"
"643","ACCESS.bus","137155","","7653","20201227234516"
"644","VESA_Display_Power_Management_Signaling","138888","","2214","20210228183348"
"645","Apple_Desktop_Bus","139242","","14801","20210207014213"
"646","Micro_Channel_architecture","140456","","20503","20210116214240"
"647","Freescale_683XX","140530","","3645","20200307155713"
"648","ATOLL_(programming_language)","140568","","408","20130311165815"
"649","Access_query_language","140570","","867","20150104142136"
"650","Vienna_Development_Method","140583","","40305","20201215133847"
"651","Specification_language","140586","","4369","20210304075839"
"652","Z++","140589","","1567","20190619151110"
"653","Alfred_Aho","140930","","12321","20201227194237"
"654","A.I._Artificial_Intelligence","142224","","53435","20210302225636"
"655","Ramanathan_V._Guha","142247","","8977","20210304180533"
"656","List_of_ad_hoc_routing_protocols","142563","","6157","20201216192445"
"657","FOSSIL","142583","","3431","20210102194350"
"658","Wormhole_switching","143256","","12453","20200817205404"
"659","HyperTransport","143270","","20365","20210305192517"
"660","InfiniBand","143309","","16495","20210208083129"
"661","HIPPI","143325","","3853","20210117230107"
"662","IBM_550","144032","","1395","20191218175008"
"663","Man-in-the-middle_attack","144676","","19389","20210210195046"
"664","ASCI_White","145169","","3826","20210210152519"
"665","Meta-Object_Facility","145438","","7018","20210112192154"
"666","German_submarine_U-505","146169","","39234","20210116070327"
"667","Texture_mapping","146903","","27178","20210218183513"
"668","Rapira","146951","","2287","20210222095911"
"669","Virtual_private_network","147130","","35807","20210305113415"
"670","Video_on_demand","147143","","43060","20210305192254"
"671","WinZip","147399","","42892","20210303104444"
"672","ABC_(programming_language)","147585","","5528","20210222053358"
"673","Application-specific_integrated_circuit","147845","","25383","20210305155443"
"674","Project_Xanadu","148257","","14248","20210303054751"
"675","VMEbus","148281","","24556","20210224122659"
"676","Stored-program_computer","148417","","14847","20210119131543"
"677","Michigan_Terminal_System","148432","","71110","20210207100440"
"678","Cacti_(software)","148753","","11922","20200711083616"
"679","Sequence_alignment","149289","","54340","20210227011859"
"680","Framebuffer","149963","","20703","20201225025611"
"681","Graph_reduction_machine","150044","","945","20180313101036"
"682","S/PDIF","150049","","13156","20210126160107"
"683","Aliasing","151474","","19894","20210302015920"
"684","Turtle_graphics","151945","","7187","20210303131957"
"685","S-100_bus","152036","","17318","20210111082015"
"686","Scalable_Coherent_Interface","152109","","14167","20201228092507"
"687","Futurebus","152457","","10022","20200705192028"
"688","QuickRing","152463","","6386","20190530120059"
"689","BARK_(computer)","152702","","4003","20201217180529"
"690","Low-voltage_differential_signaling","153998","","20392","20201126152836"
"691","Digital_signal_processor","154505","","29787","20210127194645"
"692","Reentrancy_(computing)","154851","","17817","20210204142239"
"693","System_administrator","154985","","12606","20200603053510"
"694","Data_acquisition","155319","","8920","20210225181908"
"695","Bode_plot","155562","","35429","20210114090050"
"696","Communication_channel","156700","","14816","20210224163115"
"697","Distributed_Proofreaders","156720","","20620","20210307055043"
"698","VxWorks","157105","","42867","20210301194229"
"699","MIMD","157139","","7559","20210302035146"
"700","Nyquist_plot","158067","","188","20180527085144"
"701","Harry_Nyquist","158571","","8807","20210227235734"
"702","MAE-West","158574","","2568","20200508201904"
"703","CiteSeerX","158949","","13566","20210119224942"
"704","Quasi-empiricism_in_mathematics","159731","","9205","20200910032435"
"705","Lagrange_multiplier","159974","","44437","20210131035724"
"706","Interface_description_language","160224","","4431","20210104100231"
"707","Global_air-traffic_management","160435","","2749","20190722070157"
"708","KY-57","160562","","1738","20200203235316"
"709","BogoMips","160673","","10694","20201228075620"
"710","Head-related_transfer_function","161005","","20585","20210124114820"
"711","Indirect_self-reference","161388","","3070","20160322212604"
"712","Dana_Scott","161875","","12855","20210221203127"
"713","Formal_methods","161883","","25954","20210217091150"
"714","IEEE-488","162183","","23114","20201126143419"
"715","MacOS_version_history","162549","","44081","20210306130823"
"716","Plesiochronous_system","162999","","2879","20191012160635"
"717","Chart","164460","","13391","20210217152452"
"718","General_circulation_model","164600","","42712","20210206201908"
"719","Balking_pattern","164870","","3077","20200511172626"
"720","Guarded_suspension","164871","","3319","20201227143927"
"721","Software_configuration_management","165180","","7771","20210303094143"
"722","Equivalent_rectangular_bandwidth","166891","","4588","20210128090021"
"723","Bitstream_format","167042","","1896","20200104161551"
"724","Smartphone","167079","","192709","20210306135441"
"725","Pentium_OverDrive","167991","","10389","20200123062239"
"726","Harold_Stephen_Black","168039","","8397","20210207071803"
"727","HomePNA","168417","","5984","20210102225740"
"728","Siemens","168632","","101654","20210307013012"
"729","Outline_of_computer_science","169633","","10240","20210216091252"
"730","Rounding","169945","","52844","20210228093719"
"731","Persuasive_technology","170898","","30650","20210115202222"
"732","Collision_detection","171552","","29200","20201227182822"
"733","Modchip","172539","","10715","20201231125810"
